Note,Velocity,time,acc_time
79,75,0.0011363666666666665,145.2962143375011
67,75,0,145.2962143375011
59,75,0,145.2962143375011
62,0,0.5034104333333332,145.79962477083444
79,0,0.013636399999999998,145.81326117083444
67,0,0,145.81326117083444
59,0,0,145.81326117083444
74,75,0.028409166666666662,145.8416703375011
69,75,0,145.8416703375011
60,75,0,145.8416703375011
66,75,0,145.8416703375011
74,0,0.5443196333333332,146.38598997083446
66,0,0,146.38598997083446
76,75,0.0011363666666666665,146.38712633750112
64,75,0,146.38712633750112
76,0,0.2715916333333333,146.65871797083446
64,0,0,146.65871797083446
78,75,0.0011363666666666665,146.65985433750112
62,75,0,146.65985433750112
62,0,0,146.65985433750112
62,75,0,146.65985433750112
69,0,0.2715916333333333,146.93144597083446
78,0,0,146.93144597083446
60,0,0,146.93144597083446
79,75,0.0011363666666666665,146.93258233750112
67,75,0,146.93258233750112
59,75,0,146.93258233750112
62,0,0.5034104333333332,147.43599277083445
79,0,0.013636399999999998,147.44962917083444
72,75,0.028409166666666662,147.47803833750112
64,75,0,147.47803833750112
59,0,0.48977403333333325,147.96781237083445
57,75,0.05568196666666666,148.02349433750112
72,0,0.48977403333333325,148.51326837083445
74,75,0.05568196666666666,148.56895033750112
74,0,0.2579552333333333,148.82690557083444
72,75,0.014772766666666664,148.8416783375011
67,0,0.1625004333333333,149.00417877083441
64,0,0.027272799999999996,149.0314515708344
72,0,0.06818199999999999,149.0996335708344
71,75,0.014772766666666664,149.11440633750107
66,75,0,149.11440633750107
63,75,0,149.11440633750107
71,0,0.5443196333333332,149.6587259708344
63,0,0,149.6587259708344
73,75,0.0011363666666666665,149.65986233750107
61,75,0,149.65986233750107
73,0,0.2715916333333333,149.9314539708344
61,0,0,149.9314539708344
75,75,0.0011363666666666665,149.93259033750107
59,75,0,149.93259033750107
59,0,0,149.93259033750107
59,75,0,149.93259033750107
57,0,0.2170460333333333,150.1496363708344
66,0,0.05454559999999999,150.2041819708344
75,0,0,150.2041819708344
76,75,0.0011363666666666665,150.20531833750107
64,75,0,150.20531833750107
55,75,0,150.20531833750107
59,0,0.5034104333333332,150.7087287708344
76,0,0.013636399999999998,150.7223651708344
64,0,0,150.7223651708344
55,0,0,150.7223651708344
69,75,0.028409166666666662,150.75077433750107
63,75,0,150.75077433750107
60,75,0,150.75077433750107
54,75,0,150.75077433750107
69,0,0.5170468333333332,151.2678211708344
63,0,0,151.2678211708344
60,0,0,151.2678211708344
71,112,0.028409166666666662,151.29623033750107
62,75,0,151.29623033750107
55,112,0,151.29623033750107
54,0,0.48977403333333325,151.7860043708344
71,0,0.05454559999999999,151.84054997083442
65,75,0.0011363666666666665,151.84168633750107
43,75,0,151.84168633750107
62,0,0.48977403333333325,152.3314603708344
65,0,0.027272799999999996,152.3587331708344
43,0,0,152.3587331708344
55,0,0.027272799999999996,152.3860059708344
64,75,0.0011363666666666665,152.38714233750105
72,75,0,152.38714233750105
55,75,0,152.38714233750105
48,75,0,152.38714233750105
72,0,1.0352300333333333,153.42237237083438
48,0,0,153.42237237083438
62,75,0.05568196666666666,153.47805433750105
67,75,0,153.47805433750105
47,75,0,153.47805433750105
64,0,0.46250123333333326,153.9405555708344
62,0,0.05454559999999999,153.9951011708344
67,0,0,153.9951011708344
47,0,0,153.9951011708344
71,75,0,153.9951011708344
48,75,0,153.9951011708344
55,0,0.3989583333333333,154.39405950416773
71,0,0.075,154.46905950416772
48,0,0,154.46905950416772
71,75,0.026041666666666668,154.49510117083437
60,75,0,154.49510117083437
54,75,0,154.49510117083437
50,75,0,154.49510117083437
71,0,0.24895833333333334,154.7440595041677
69,75,0.0010416666666666667,154.74510117083437
60,0,0.24895833333333334,154.9940595041677
69,0,0,154.9940595041677
54,0,0,154.9940595041677
50,0,0,154.9940595041677
67,75,0.0010416666666666667,154.99510117083437
59,75,0,154.99510117083437
55,75,0,154.99510117083437
43,75,0,154.99510117083437
67,0,0.49895833333333334,155.4940595041677
59,0,0,155.4940595041677
55,0,0,155.4940595041677
43,0,0,155.4940595041677
71,75,0.0010416666666666667,155.49510117083437
60,75,0,155.49510117083437
66,75,0,155.49510117083437
50,75,0,155.49510117083437
50,0,0,155.49510117083437
50,75,0,155.49510117083437
71,0,0.4739583333333333,155.96905950416772
71,75,0.026041666666666668,155.99510117083437
38,75,0,155.99510117083437
71,0,0.24895833333333334,156.2440595041677
69,75,0.0010416666666666667,156.24510117083437
60,0,0.19895833333333332,156.4440595041677
66,0,0,156.4440595041677
69,0,0.05,156.49405950416772
38,0,0,156.49405950416772
67,75,0.0010416666666666667,156.4951011708344
59,75,0,156.4951011708344
67,0,0,156.4951011708344
67,75,0,156.4951011708344
43,75,0,156.4951011708344
59,0,0.4739583333333333,156.96905950416775
67,0,0,156.96905950416775
43,0,0,156.96905950416775
50,0,0.025,156.99405950416775
64,75,0,156.99405950416775
72,75,0,156.99405950416775
55,75,0,156.99405950416775
48,75,0,156.99405950416775
64,0,1.0845246229166665,158.0785841270844
72,0,0,158.0785841270844
48,0,0,158.0785841270844
62,75,0.058333377083333325,158.13691750416774
67,75,0,158.13691750416774
47,75,0,158.13691750416774
62,0,0.5416670729166666,158.6785845770844
67,0,0,158.6785845770844
47,0,0,158.6785845770844
71,75,0.02976192708333333,158.70834650416774
64,75,0,158.70834650416774
48,75,0,158.70834650416774
64,0,0.17738108541666664,158.8857275895844
48,0,0,158.8857275895844
62,75,0.01071429375,158.8964418833344
47,75,0,158.8964418833344
62,0,0.1797620395833333,159.07620392291773
47,0,0,159.07620392291773
64,75,0.01071429375,159.08691821666773
48,75,0,159.08691821666773
55,0,0.07500005624999999,159.16191827291772
71,0,0.08571435,159.2476326229177
64,0,0.01904763333333333,159.26668025625105
48,0,0,159.26668025625105
71,75,0,159.26668025625105
60,75,0,159.26668025625105
54,75,0,159.26668025625105
50,75,0,159.26668025625105
71,0,0.24895833333333334,159.51563858958437
69,75,0.0010416666666666667,159.51668025625105
60,0,0.24895833333333334,159.76563858958437
69,0,0,159.76563858958437
54,0,0,159.76563858958437
50,0,0,159.76563858958437
67,75,0.0010416666666666667,159.76668025625105
59,75,0,159.76668025625105
55,75,0,159.76668025625105
43,75,0,159.76668025625105
67,0,0.49895833333333334,160.26563858958437
59,0,0,160.26563858958437
55,0,0,160.26563858958437
43,0,0,160.26563858958437
71,75,0.0010416666666666667,160.26668025625105
60,75,0,160.26668025625105
66,75,0,160.26668025625105
50,75,0,160.26668025625105
50,0,0,160.26668025625105
50,75,0,160.26668025625105
71,0,0.47291666666666665,160.7395969229177
71,112,0.026041666666666668,160.76563858958437
38,75,0,160.76563858958437
71,0,0.24895833333333334,161.0145969229177
69,75,0.0010416666666666667,161.01563858958437
60,0,0.19895833333333332,161.2145969229177
66,0,0,161.2145969229177
69,0,0.05,161.26459692291772
38,0,0,161.26459692291772
67,75,0.0010416666666666667,161.2656385895844
59,75,0,161.2656385895844
67,0,0,161.2656385895844
67,75,0,161.2656385895844
43,75,0,161.2656385895844
59,0,0.4739583333333333,161.73959692291774
67,0,0,161.73959692291774
43,0,0,161.73959692291774
50,0,0.025,161.76459692291775
76,75,0.0010416666666666667,161.76563858958443
76,0,0,161.76563858958443
76,75,0,161.76563858958443
67,112,0,161.76563858958443
60,75,0,161.76563858958443
76,0,0.9489583333333333,162.71459692291776
78,112,0.051041666666666666,162.76563858958443
69,75,0,162.76563858958443
78,0,0.24895833333333334,163.01459692291775
76,75,0.0010416666666666667,163.01563858958443
76,0,0.23645833333333333,163.25209692291776
67,0,0.0125,163.26459692291775
74,112,0.0010416666666666667,163.26563858958443
66,75,0,163.26563858958443
74,0,0.49895833333333334,163.76459692291775
66,0,0,163.76459692291775
76,75,0.0010416666666666667,163.76563858958443
64,75,0,163.76563858958443
76,0,0.24895833333333334,164.01459692291775
64,0,0,164.01459692291775
78,75,0.0010416666666666667,164.01563858958443
62,75,0,164.01563858958443
62,0,0,164.01563858958443
62,75,0,164.01563858958443
60,0,0.17395833333333333,164.18959692291776
69,0,0.05,164.23959692291777
78,0,0.025,164.26459692291778
79,75,0.0010416666666666667,164.26563858958446
67,75,0,164.26563858958446
59,75,0,164.26563858958446
62,0,0.4614583333333333,164.72709692291778
79,0,0.0125,164.73959692291777
67,0,0,164.73959692291777
59,0,0,164.73959692291777
74,75,0.026041666666666668,164.76563858958443
69,75,0,164.76563858958443
60,75,0,164.76563858958443
66,75,0,164.76563858958443
74,0,0.165625,164.93126358958443
76,75,0.0010416666666666667,164.9323052562511
76,0,0.165625,165.09793025625112
74,75,0.0010416666666666667,165.0989719229178
74,0,0.165625,165.2645969229178
66,0,0,165.2645969229178
76,75,0.0010416666666666667,165.26563858958448
64,75,0,165.26563858958448
76,0,0.24895833333333334,165.5145969229178
64,0,0,165.5145969229178
78,75,0.0010416666666666667,165.51563858958448
62,75,0,165.51563858958448
62,0,0,165.51563858958448
62,75,0,165.51563858958448
69,0,0.24895833333333334,165.7645969229178
78,0,0,165.7645969229178
60,0,0,165.7645969229178
79,75,0.0010416666666666667,165.76563858958448
67,75,0,165.76563858958448
59,75,0,165.76563858958448
62,0,0.4614583333333333,166.2270969229178
79,0,0.0125,166.2395969229178
72,75,0.026041666666666668,166.26563858958446
64,75,0,166.26563858958446
59,0,0.44895833333333335,166.7145969229178
57,75,0.051041666666666666,166.76563858958446
72,0,0.44895833333333335,167.2145969229178
74,75,0,167.2145969229178
74,0,0.2579552333333333,167.4725521562511
72,75,0.014772766666666664,167.48732492291776
67,0,0.1625004333333333,167.64982535625109
64,0,0.027272799999999996,167.67709815625108
72,0,0.06818199999999999,167.74528015625108
71,75,0.014772766666666664,167.76005292291774
66,75,0,167.76005292291774
63,75,0,167.76005292291774
71,0,0.5443196333333332,168.30437255625108
63,0,0,168.30437255625108
73,75,0.0011363666666666665,168.30550892291774
61,75,0,168.30550892291774
73,0,0.2715916333333333,168.57710055625108
61,0,0,168.57710055625108
75,75,0.0011363666666666665,168.57823692291774
59,75,0,168.57823692291774
59,0,0,168.57823692291774
59,75,0,168.57823692291774
57,0,0.2170460333333333,168.79528295625107
66,0,0.05454559999999999,168.84982855625108
75,0,0,168.84982855625108
76,75,0.0011363666666666665,168.85096492291774
64,75,0,168.85096492291774
55,75,0,168.85096492291774
59,0,0.5034104333333332,169.35437535625107
76,0,0.013636399999999998,169.36801175625106
64,0,0,169.36801175625106
55,0,0,169.36801175625106
69,75,0.028409166666666662,169.39642092291774
63,75,0,169.39642092291774
60,75,0,169.39642092291774
54,75,0,169.39642092291774
69,0,0.5170468333333332,169.91346775625107
63,0,0,169.91346775625107
60,0,0,169.91346775625107
71,75,0.028409166666666662,169.94187692291774
62,75,0,169.94187692291774
55,112,0,169.94187692291774
54,0,0.48977403333333325,170.43165095625108
71,0,0.027272799999999996,170.45892375625107
65,75,0.028409166666666662,170.48733292291774
43,75,0,170.48733292291774
62,0,0.48977403333333325,170.97710695625108
65,0,0.027272799999999996,171.00437975625107
43,0,0,171.00437975625107
55,0,0.027272799999999996,171.03165255625106
64,75,0,171.03165255625106
72,75,0,171.03165255625106
55,75,0,171.03165255625106
48,75,0,171.03165255625106
72,0,1.5528431520833332,172.5844957083344
48,0,0,172.5844957083344
62,75,0.0011363666666666665,172.58563207500106
67,75,0,172.58563207500106
47,75,0,172.58563207500106
64,0,0.46250123333333326,173.0481333083344
62,0,0.05454559999999999,173.1026789083344
67,0,0,173.1026789083344
47,0,0,173.1026789083344
71,75,0.028409166666666662,173.1310880750011
48,75,0,173.1310880750011
55,0,0.4352284333333333,173.5663165083344
71,0,0.08181839999999999,173.6481349083344
48,0,0,173.6481349083344
71,75,0.028409166666666662,173.6765440750011
60,75,0,173.6765440750011
54,75,0,173.6765440750011
50,75,0,173.6765440750011
71,0,0.2579552333333333,173.9344993083344
69,75,0.014772766666666664,173.94927207500106
60,0,0.2443188333333333,174.1935909083344
54,0,0,174.1935909083344
50,0,0,174.1935909083344
69,0,0.013636399999999998,174.20722730833438
67,75,0.014772766666666664,174.22200007500103
59,75,0,174.22200007500103
55,75,0,174.22200007500103
43,75,0,174.22200007500103
67,0,0.5170468333333332,174.73904690833436
59,0,0,174.73904690833436
55,0,0,174.73904690833436
43,0,0,174.73904690833436
71,75,0.028409166666666662,174.76745607500104
60,75,0,174.76745607500104
66,75,0,174.76745607500104
50,75,0,174.76745607500104
50,0,0,174.76745607500104
50,75,0,174.76745607500104
71,0,0.5170468333333332,175.28450290833436
71,75,0.028409166666666662,175.31291207500104
38,75,0,175.31291207500104
71,0,0.4079556333333333,175.72086770833437
69,75,0.0011363666666666665,175.72200407500102
60,0,0.08068203333333332,175.80268610833437
66,0,0,175.80268610833437
38,0,0.027272799999999996,175.82995890833436
69,0,0.027272799999999996,175.85723170833435
67,75,0.0011363666666666665,175.858368075001
59,75,0,175.858368075001
67,0,0,175.858368075001
67,75,0,175.858368075001
43,75,0,175.858368075001
50,0,0.46250123333333326,176.32086930833435
59,0,0.05454559999999999,176.37541490833436
67,0,0,176.37541490833436
43,0,0,176.37541490833436
64,112,0.028409166666666662,176.40382407500104
72,112,0,176.40382407500104
55,75,0,176.40382407500104
48,75,0,176.40382407500104
48,0,1.0352300333333333,177.43905410833437
64,0,0.05454559999999999,177.4935997083344
72,0,0,177.4935997083344
62,75,0.0011363666666666665,177.49473607500104
67,75,0,177.49473607500104
47,75,0,177.49473607500104
62,0,0.5170468333333332,178.01178290833437
67,0,0,178.01178290833437
47,0,0,178.01178290833437
71,75,0.028409166666666662,178.04019207500104
64,75,0,178.04019207500104
48,75,0,178.04019207500104
64,0,0.17159136666666663,178.2117834416677
48,0,0,178.2117834416677
62,75,0.010227299999999998,178.2220107416677
47,75,0,178.2220107416677
62,0,0.17159136666666663,178.39360210833436
47,0,0,178.39360210833436
64,75,0.010227299999999998,178.40382940833436
48,75,0,178.40382940833436
55,0,0.07159109999999999,178.47542050833437
71,0,0.08181839999999999,178.55723890833437
64,0,0.018181866666666664,178.57542077500105
48,0,0,178.57542077500105
71,112,0.010227299999999998,178.58564807500105
60,75,0,178.58564807500105
54,75,0,178.58564807500105
50,75,0,178.58564807500105
71,0,0.4079556333333333,178.99360370833438
69,75,0.0011363666666666665,178.99474007500103
54,0,0.10795483333333332,179.10269490833437
50,0,0,179.10269490833437
60,0,0.027272799999999996,179.12996770833436
69,0,0,179.12996770833436
67,75,0.0011363666666666665,179.13110407500102
59,75,0,179.13110407500102
55,75,0,179.13110407500102
43,75,0,179.13110407500102
55,0,0.5170468333333332,179.64815090833434
43,0,0,179.64815090833434
67,0,0.027272799999999996,179.67542370833434
59,0,0,179.67542370833434
71,75,0,179.67542370833434
60,75,0,179.67542370833434
66,75,0,179.67542370833434
35,75,0,179.67542370833434
71,0,1.54432135625,181.21974506458434
35,0,0,181.21974506458434
71,112,0.0011363666666666665,181.220881431251
50,75,0,181.220881431251
60,0,0.48977403333333325,181.71065546458433
66,0,0,181.71065546458433
62,75,0,181.71065546458433
71,0,0,181.71065546458433
69,75,0,181.71065546458433
50,0,0.8681833375,182.57883880208433
62,0,0.1090911,182.68792990208433
69,0,0.05454555,182.74247545208434
86,60,0,182.74247545208434
43,60,0,182.74247545208434
86,0,0.15081546875,182.89329092083435
43,0,0.008152187499999998,182.90144310833435
100,60,0.0013586979166666665,182.902801806251
50,60,0,182.902801806251
100,0,0.1616850520833333,183.06448685833433
50,0,0,183.06448685833433
98,60,0.0013586979166666665,183.065845556251
55,60,0,183.065845556251
98,0,0.1616850520833333,183.22753060833432
55,0,0,183.22753060833432
95,60,0.0013586979166666665,183.22888930625098
59,60,0,183.22888930625098
95,0,0.1616850520833333,183.3905743583343
59,0,0,183.3905743583343
96,60,0.0013586979166666665,183.39193305625096
62,60,0,183.39193305625096
96,0,0.1616850520833333,183.5536181083343
62,0,0,183.5536181083343
95,60,0.0013586979166666665,183.55497680625095
59,60,0,183.55497680625095
95,0,0.1616850520833333,183.71666185833428
59,0,0,183.71666185833428
91,60,0.0013586979166666665,183.71802055625093
55,60,0,183.71802055625093
91,0,0.1616850520833333,183.87970560833426
55,0,0,183.87970560833426
93,60,0.0013586979166666665,183.88106430625092
50,60,0,183.88106430625092
93,0,0.1616850520833333,184.04274935833425
50,0,0,184.04274935833425
91,60,0.0013586979166666665,184.0441080562509
43,60,0,184.0441080562509
91,0,0.1616850520833333,184.20579310833423
43,0,0,184.20579310833423
88,60,0.0013586979166666665,184.2071518062509
50,60,0,184.2071518062509
88,0,0.1616850520833333,184.36883685833422
50,0,0,184.36883685833422
90,60,0.0013586979166666665,184.37019555625088
43,60,0,184.37019555625088
90,0,0.1616850520833333,184.5318806083342
43,0,0,184.5318806083342
88,60,0.0013586979166666665,184.53323930625086
50,60,0,184.53323930625086
50,0,0.15353286458333332,184.6867721708342
88,0,0.008152187499999998,184.6949243583342
86,60,0.0013586979166666665,184.69628305625085
43,60,0,184.69628305625085
86,0,0.1616850520833333,184.85796810833418
43,0,0,184.85796810833418
88,60,0.0013586979166666665,184.85932680625083
50,60,0,184.85932680625083
88,0,0.1616850520833333,185.02101185833416
50,0,0,185.02101185833416
86,60,0.0013586979166666665,185.02237055625082
55,60,0,185.02237055625082
86,0,0.1616850520833333,185.18405560833415
55,0,0,185.18405560833415
83,60,0.0013586979166666665,185.1854143062508
59,60,0,185.1854143062508
83,0,0.1616850520833333,185.34709935833413
59,0,0,185.34709935833413
84,60,0.0013586979166666665,185.3484580562508
62,60,0,185.3484580562508
84,0,0.1616850520833333,185.51014310833412
62,0,0,185.51014310833412
83,60,0.0013586979166666665,185.51150180625078
59,60,0,185.51150180625078
83,0,0.1616850520833333,185.6731868583341
59,0,0,185.6731868583341
79,60,0.0013586979166666665,185.67454555625076
55,60,0,185.67454555625076
79,0,0.1616850520833333,185.8362306083341
55,0,0,185.8362306083341
81,60,0.0013586979166666665,185.83758930625075
50,60,0,185.83758930625075
81,0,0.1616850520833333,185.99927435833408
50,0,0,185.99927435833408
79,60,0.0013586979166666665,186.00063305625073
43,60,0,186.00063305625073
79,0,0.1616850520833333,186.16231810833406
43,0,0,186.16231810833406
76,60,0.0013586979166666665,186.16367680625072
50,60,0,186.16367680625072
76,0,0.1616850520833333,186.32536185833405
50,0,0,186.32536185833405
78,60,0.0013586979166666665,186.3267205562507
43,60,0,186.3267205562507
78,0,0.1616850520833333,186.48840560833403
43,0,0,186.48840560833403
76,60,0.0013586979166666665,186.4897643062507
50,60,0,186.4897643062507
76,0,0.15353286458333332,186.64329717083402
50,0,0,186.64329717083402
74,60,0.009510885416666665,186.65280805625068
43,60,0,186.65280805625068
74,0,0.15081546875,186.8036235250007
43,0,0.008152187499999998,186.8117757125007
76,60,0.0013586979166666665,186.81313441041735
50,60,0,186.81313441041735
76,0,0.15353286458333332,186.96666727500067
50,0,0.008152187499999998,186.97481946250068
74,90,0.0013586979166666665,186.97617816041733
54,60,0,186.97617816041733
74,0,0.1616850520833333,187.13786321250066
54,0,0,187.13786321250066
69,60,0.0013586979166666665,187.13922191041732
60,60,0,187.13922191041732
69,0,0.15353286458333332,187.29275477500065
60,0,0.008152187499999998,187.30090696250065
78,60,0.0013586979166666665,187.3022656604173
62,60,0,187.3022656604173
78,0,0.15353286458333332,187.45579852500063
62,0,0.008152187499999998,187.46395071250063
76,60,0.0013586979166666665,187.4653094104173
60,60,0,187.4653094104173
76,0,0.15353286458333332,187.61884227500062
60,0,0.008152187499999998,187.62699446250062
74,60,0.0013586979166666665,187.62835316041728
54,60,0,187.62835316041728
74,0,0.15353286458333332,187.7818860250006
54,0,0.008152187499999998,187.7900382125006
76,60,0.0013586979166666665,187.79139691041726
50,60,0,187.79139691041726
76,0,0.15353286458333332,187.9449297750006
50,0,0.008152187499999998,187.9530819625006
74,90,0.0013586979166666665,187.95444066041725
43,60,0,187.95444066041725
74,0,0.1616850520833333,188.11612571250058
43,0,0,188.11612571250058
69,60,0.0013586979166666665,188.11748441041723
50,60,0,188.11748441041723
69,0,0.15353286458333332,188.27101727500056
50,0,0.008152187499999998,188.27916946250056
78,60,0.0013586979166666665,188.28052816041722
43,60,0,188.28052816041722
78,0,0.15353286458333332,188.43406102500055
43,0,0.008152187499999998,188.44221321250055
76,60,0.0013586979166666665,188.4435719104172
50,60,0,188.4435719104172
76,0,0.15353286458333332,188.59710477500053
50,0,0,188.59710477500053
74,60,0.009510885416666665,188.6066156604172
43,60,0,188.6066156604172
74,0,0.15353286458333332,188.76014852500052
43,0,0.008152187499999998,188.76830071250052
76,60,0.0013586979166666665,188.76965941041718
50,60,0,188.76965941041718
76,0,0.15353286458333332,188.9231922750005
50,0,0.008152187499999998,188.9313444625005
74,90,0.0013586979166666665,188.93270316041716
54,60,0,188.93270316041716
74,0,0.1616850520833333,189.0943882125005
54,0,0,189.0943882125005
71,60,0.0013586979166666665,189.09574691041715
60,60,0,189.09574691041715
71,0,0.15353286458333332,189.24927977500047
60,0,0.008152187499999998,189.25743196250048
78,60,0.0013586979166666665,189.25879066041713
62,60,0,189.25879066041713
78,0,0.15353286458333332,189.41232352500046
62,0,0.008152187499999998,189.42047571250046
76,60,0.0013586979166666665,189.42183441041712
60,60,0,189.42183441041712
76,0,0.15353286458333332,189.57536727500045
60,0,0.008152187499999998,189.58351946250045
74,60,0.0013586979166666665,189.5848781604171
54,60,0,189.5848781604171
74,0,0.15353286458333332,189.73841102500043
54,0,0.008152187499999998,189.74656321250043
76,60,0.0013586979166666665,189.7479219104171
50,60,0,189.7479219104171
76,0,0.15353286458333332,189.90145477500042
50,0,0.008152187499999998,189.90960696250042
74,90,0.0013586979166666665,189.91096566041708
43,60,0,189.91096566041708
74,0,0.1616850520833333,190.0726507125004
43,0,0,190.0726507125004
66,60,0.0013586979166666665,190.07400941041706
50,60,0,190.07400941041706
66,0,0.15353286458333332,190.2275422750004
50,0,0.008152187499999998,190.2356944625004
78,60,0.0013586979166666665,190.23705316041705
43,60,0,190.23705316041705
78,0,0.15353286458333332,190.39058602500037
43,0,0.008152187499999998,190.39873821250038
76,60,0.0013586979166666665,190.40009691041703
50,60,0,190.40009691041703
76,0,0.15353286458333332,190.55362977500036
50,0,0,190.55362977500036
67,60,0.009510885416666665,190.56314066041702
74,60,0,190.56314066041702
43,60,0,190.56314066041702
67,0,0.15081546875,190.71395612916703
74,0,0,190.71395612916703
43,0,0.008152187499999998,190.72210831666703
100,60,0.0013586979166666665,190.7234670145837
50,60,0,190.7234670145837
100,0,0.1616850520833333,190.88515206666702
50,0,0,190.88515206666702
98,60,0.0013586979166666665,190.88651076458368
55,60,0,190.88651076458368
98,0,0.1616850520833333,191.048195816667
55,0,0,191.048195816667
95,60,0.0013586979166666665,191.04955451458366
59,60,0,191.04955451458366
95,0,0.1616850520833333,191.211239566667
59,0,0,191.211239566667
96,60,0.0013586979166666665,191.21259826458365
62,60,0,191.21259826458365
96,0,0.1616850520833333,191.37428331666698
62,0,0,191.37428331666698
95,60,0.0013586979166666665,191.37564201458363
59,60,0,191.37564201458363
95,0,0.1616850520833333,191.53732706666696
59,0,0,191.53732706666696
91,60,0.0013586979166666665,191.53868576458362
55,60,0,191.53868576458362
91,0,0.1616850520833333,191.70037081666695
55,0,0,191.70037081666695
93,60,0.0013586979166666665,191.7017295145836
50,60,0,191.7017295145836
93,0,0.1616850520833333,191.86341456666693
50,0,0,191.86341456666693
91,60,0.0013586979166666665,191.8647732645836
43,60,0,191.8647732645836
91,0,0.1616850520833333,192.02645831666692
43,0,0,192.02645831666692
88,60,0.0013586979166666665,192.02781701458358
50,60,0,192.02781701458358
88,0,0.1616850520833333,192.1895020666669
50,0,0,192.1895020666669
90,60,0.0013586979166666665,192.19086076458356
43,60,0,192.19086076458356
90,0,0.1616850520833333,192.3525458166669
43,0,0,192.3525458166669
88,60,0.0013586979166666665,192.35390451458355
50,60,0,192.35390451458355
50,0,0.15353286458333332,192.50743737916687
88,0,0.008152187499999998,192.51558956666688
86,60,0.0013586979166666665,192.51694826458353
43,60,0,192.51694826458353
86,0,0.1616850520833333,192.67863331666686
43,0,0,192.67863331666686
88,60,0.0013586979166666665,192.67999201458352
50,60,0,192.67999201458352
88,0,0.1616850520833333,192.84167706666685
50,0,0,192.84167706666685
86,60,0.0013586979166666665,192.8430357645835
55,60,0,192.8430357645835
86,0,0.1616850520833333,193.00472081666683
55,0,0,193.00472081666683
83,60,0.0013586979166666665,193.0060795145835
59,60,0,193.0060795145835
83,0,0.1616850520833333,193.16776456666682
59,0,0,193.16776456666682
84,60,0.0013586979166666665,193.16912326458348
62,60,0,193.16912326458348
84,0,0.1616850520833333,193.3308083166668
62,0,0,193.3308083166668
83,60,0.0013586979166666665,193.33216701458346
59,60,0,193.33216701458346
83,0,0.1616850520833333,193.4938520666668
59,0,0,193.4938520666668
79,60,0.0013586979166666665,193.49521076458345
55,60,0,193.49521076458345
79,0,0.1616850520833333,193.65689581666678
55,0,0,193.65689581666678
81,60,0.0013586979166666665,193.65825451458343
50,60,0,193.65825451458343
81,0,0.1616850520833333,193.81993956666676
50,0,0,193.81993956666676
79,60,0.0013586979166666665,193.82129826458342
43,60,0,193.82129826458342
79,0,0.1616850520833333,193.98298331666675
43,0,0,193.98298331666675
76,60,0.0013586979166666665,193.9843420145834
50,60,0,193.9843420145834
76,0,0.1616850520833333,194.14602706666673
50,0,0,194.14602706666673
78,60,0.0013586979166666665,194.1473857645834
43,60,0,194.1473857645834
78,0,0.1616850520833333,194.30907081666672
43,0,0,194.30907081666672
76,60,0.0013586979166666665,194.31042951458338
50,60,0,194.31042951458338
76,0,0.15353286458333332,194.4639623791667
50,0,0,194.4639623791667
74,60,0.009510885416666665,194.47347326458336
43,60,0,194.47347326458336
74,0,0.15081546875,194.62428873333337
43,0,0.008152187499999998,194.63244092083337
76,60,0.0013586979166666665,194.63379961875003
50,60,0,194.63379961875003
76,0,0.15353286458333332,194.78733248333336
50,0,0.008152187499999998,194.79548467083336
74,90,0.0013586979166666665,194.79684336875002
54,60,0,194.79684336875002
74,0,0.1616850520833333,194.95852842083335
54,0,0,194.95852842083335
69,60,0.0013586979166666665,194.95988711875
60,60,0,194.95988711875
69,0,0.15353286458333332,195.11341998333333
60,0,0.008152187499999998,195.12157217083333
78,60,0.0013586979166666665,195.12293086875
62,60,0,195.12293086875
78,0,0.15353286458333332,195.27646373333332
62,0,0.008152187499999998,195.28461592083332
76,60,0.0013586979166666665,195.28597461874998
60,60,0,195.28597461874998
76,0,0.15353286458333332,195.4395074833333
60,0,0.008152187499999998,195.4476596708333
74,60,0.0013586979166666665,195.44901836874996
54,60,0,195.44901836874996
74,0,0.15353286458333332,195.6025512333333
54,0,0.008152187499999998,195.6107034208333
76,60,0.0013586979166666665,195.61206211874995
50,60,0,195.61206211874995
76,0,0.15353286458333332,195.76559498333327
50,0,0.008152187499999998,195.77374717083327
74,90,0.0013586979166666665,195.77510586874993
43,60,0,195.77510586874993
74,0,0.1616850520833333,195.93679092083326
43,0,0,195.93679092083326
69,60,0.0013586979166666665,195.93814961874992
50,60,0,195.93814961874992
69,0,0.15353286458333332,196.09168248333324
50,0,0.008152187499999998,196.09983467083325
78,60,0.0013586979166666665,196.1011933687499
43,60,0,196.1011933687499
78,0,0.15353286458333332,196.25472623333323
43,0,0.008152187499999998,196.26287842083323
76,60,0.0013586979166666665,196.2642371187499
50,60,0,196.2642371187499
76,0,0.15353286458333332,196.41776998333322
50,0,0,196.41776998333322
74,60,0.009510885416666665,196.42728086874988
43,60,0,196.42728086874988
74,0,0.15353286458333332,196.5808137333332
43,0,0.008152187499999998,196.5889659208332
76,60,0.0013586979166666665,196.59032461874986
50,60,0,196.59032461874986
76,0,0.15353286458333332,196.7438574833332
50,0,0.008152187499999998,196.7520096708332
74,90,0.0013586979166666665,196.75336836874985
54,60,0,196.75336836874985
74,0,0.1616850520833333,196.91505342083317
